EVID,NTSB_NO,Month,Date,Year,Time,City,State,Long,Lat,Sky Condition,Highest Injury,Number of Injuries,Aircraft
20190428X52843,GAA19CA228,4,28,2019,1830,Lincoln,CA,385433N,0121215W,CLER,NONE,2,7GCAA
20190428X84617,WPR19LA125,4,28,2019,2037,Sequim,WA,048250N,1225227W,-1,MINR,2,A75N1(PT17)
20190428X90347,ERA19LA159,4,27,2019,1900,Angier,NC,352333N,0784224W,CLER,MINR,1,Zodiac CH601
20190428X90622,GAA19CA235,4,27,2019,2030,Winston Salem,NC,003681N,0801319W,CLER,NONE,2,BAKENG DEUCE
20190429X04325,WPR19FA124,4,29,2019,2113,Ridgefield,WA,454723N,1224126W,CLER,FATL,2,RV 6
20190429X41324,ERA19LA162,4,29,2019,1705,Melbourne,FL,275040N,0804522W,FEW,NONE,2,PA28
20190429X52852,CEN19TA131,4,28,2019,1758,Quanah,TX,342148N,0099543W,SCAT,NONE,1,AT 602
20190429X61624,WPR19FA123,4,29,2019,1910,Kailua,HI,212412N,1574552W,CLER,FATL,3,R44
20190430X12546,GAA19CA233,4,28,2019,137,Juneau,AK,582928N,1342718W,FEW,NONE,6,AS350
20190430X15852,GAA19CA231,4,26,2019,1735,St Charles,MO,385547N,0902548W,CLER,NONE,2,76
20190430X84852,GAA19CA232,4,30,2019,2145,Cobden,IL,037325N,0891510W,SCAT,NONE,1,TANGO2
20190501X03948,GAA19CA236,5,1,2019,300,Wasilla,AK,613557N,0149272W,FEW,NONE,2,172
20190501X24852,CEN19LA132,4,3,2019,1500,Prairieville,LA,302047N,0091146W,CLER,SERS,1,PA28R
20190501X50237,ERA19FA161,5,1,2019,1651,Tyrone,PA,404552N,0781240W,-1,FATL,2,172
20190501X62455,WPR19FA126,5,1,2019,1800,Mill Creek,CA,402136N,1213038W,CLER,FATL,3,182
20190502X02835,GAA19CA239,5,2,2019,418,Bethel,AK,604643N,1615014W,-1,NONE,7,GA8
20190502X63800,GAA19CA238,4,30,2019,1615,Sula,MT,455134N,0113585W,-1,NONE,1,AS350
20190502X64344,WPR19LA128,5,1,2019,1635,Sedona,AZ,345055N,1114718W,-1,NONE,2,35
20190502X65346,WPR19TA131,5,2,2019,1938,Lincoln Park,NJ,405651N,0741852W,FEW,NONE,2,R22
20190502X84711,ERA19TA166,4,30,2019,2325,New Bern,NC,035422N,0077235W,CLER,MINR,1,172
20190502X85335,WPR19LA129,5,1,2019,1701,Upland,CA,034825N,0117391W,FEW,SERS,1,FL-156C
20190503X25208,WPR19LA130,4,22,2019,145,Prineville,OR,441125N,1204914W,CLER,NONE,2,170
20190503X25547,WPR19TA142,4,30,2019,2250,Marion,VA,365340N,0081212W,-1,NONE,1,Zenith CH 701
20190503X60852,CEN19LA133,5,2,2019,2202,Mineral Wells,TX,324615N,0098234W,CLER,NONE,2,SR20
20190503X62340,WPR19LA132,5,1,2019,1730,Woodland,WA,455333N,0122448W,CLER,NONE,2,Lightning
20190503X91004,GAA19CA240,5,3,2019,2030,Orofino,ID,462929N,1161637W,CLER,NONE,1,8
20190503X92424,GAA19CA241,5,3,2019,2015,Sonoma,CA,381527N,0122263W,CLER,MINR,1,S 10
20190504X04947,DCA19MA143,5,4,2019,142,Jacksonville,FL,301354N,0813937W,SCAT,MINR,143,737
20190504X23851,CEN19FA134,5,4,2019,1442,New Era,MI,433352N,0086255W,CLER,FATL,1,DESTINY 2000
20190504X45333,ERA19FA163,5,4,2019,1611,Kent Island,MD,384857N,0762259W,-1,FATL,2,CABRI
20190504X53843,WPR19LA134,5,4,2019,1746,Kalispell,MT,481838N,1141522W,CLER,NONE,2,A185
20190504X54548,WPR19LA135,5,4,2019,1645,Oxnard,CA,341313N,1191326W,CLER,SERS,1,206
20190504X62853,GAA19CA243,5,4,2019,1928,FARIBAULT,MN,441944N,0931847W,-1,NONE,1,PARAKEET A4 REPLICA
20190505X00851,CEN19FA135,5,5,2019,1230,Anderson,IN,040631N,0853647W,CLER,SERS,1,PA34
20190505X03851,GAA19CA244,5,4,2019,1840,VALPARAISO,IN,412714N,0087025W,CLER,NONE,1,A185
20190505X10250,ANC19FA018,5,5,2019,2200,Santa Rosa,NM,345624N,0104404W,CLER,FATL,2,A60
20190505X24518,WPR19LA140,5,6,2019,56,Red Rock,AZ,323218N,1112525W,CLER,NONE,4,172
20190505X55947,GAA19CA242,5,5,2019,1500,Sandy Valley,NV,354737N,1153736W,CLER,NONE,2,CTLS
20190505X61249,WPR19LA137,5,5,2019,1706,Sutter,CA,391122N,1214231W,CLER,NONE,1,G164
20190505X61703,GAA19CA281,5,3,2019,2200,Carvers,NV,038581N,1171058W,CLER,NONE,5,340
20190505X64101,WPR19LA139,5,5,2019,1520,Minden,NV,003902N,0119454W,CLER,NONE,1,35
20190505X92851,GAA19CA246,5,5,2019,2112,Marion,IN,402913N,0085411W,SCAT,MINR,4,182
20190506X13601,WPR19FA133,5,6,2019,1329,Chelan,WA,475159N,1195630W,-1,FATL,1,JA30 SUPERSTOL
20190506X23852,GAA19CA250,5,6,2019,1520,Denton,TX,033128N,0971153W,-1,NONE,2,47G
20190506X45027,ERA19FA164,5,6,2019,1747,Foley,AL,302558N,0087428W,CLER,FATL,2,PA28
20190506X62237,GAA19CA245,5,6,2019,1720,Rosendale,WI,435250N,0884238W,CLER,NONE,1,415 C
20190506X71650,WPR19LA136,5,4,2019,1500,Winter Haven,FL,028347N,0814512W,CLER,NONE,2,PA28R
20190506X73526,GAA19CA247,5,6,2019,2010,Auburn,CA,385717N,0121454W,CLER,NONE,1,172
20190506X75937,WPR19LA138,5,5,2019,215,Reno,NV,392957N,0119465W,-1,NONE,2,36
20190506X84901,DCA19CA146,4,5,2019,19,Atlanta,GA,333838N,0842613W,SCAT,-1,-1,MD88
20190507X30329,CEN19FA138,5,7,2019,45,Schlater,MS,333737N,0902228W,CLER,FATL,1,7GCAA
20190507X52101,GAA19CA252,3,31,2019,2259,Coldfoot,AK,671250N,1494838W,CLER,NONE,3,AS350
20190507X71836,GAA19CA251,5,4,2019,30,McCarthy,AK,061743N,1422455W,CLER,NONE,1,DHC2
20190507X80802,GAA19CA372,4,29,2019,2101,Porterville,CA,355538N,1191619W,-1,NONE,2,T206
20190508X95359,WPR19LA141,5,7,2019,2300,Boulder City,NV,355611N,1145116W,SCAT,SERS,2,CTLS
20190509X05207,CEN19FA139,5,8,2019,2130,Moose Lake,MN,462524N,0924820W,-1,FATL,1,M20J
20190509X23544,ERA19LA169,5,9,2019,1415,Newport News,VA,037755N,0762935W,FEW,NONE,1,HUNTER
20190510X95515,GAA19CA255,5,10,2019,2025,Roseburg,OR,431422N,1232121W,CLER,NONE,1,CHRISTAVIA MK I
20190511X25804,GAA19CA256,5,10,2019,1830,Logandale,NV,361427N,1141030W,CLER,NONE,2,CCX-2000
20190511X33053,CEN19FA140,5,11,2019,1310,Eagle Lake,TX,293058N,0962352W,-1,FATL,1,AT502
20190511X74832,ERA19FA170,5,11,2019,1930,Naples,FL,026129N,0814226W,CLER,FATL,1,PA 30
20190511X81437,GAA19CA257,5,11,2019,2100,Glades Park,CO,003919N,0108464W,CLER,MINR,2,182
20190512X00615,WPR19FA143,5,12,2019,330,Creswell,OR,435546N,0123023W,CLER,FATL,1,TopDog Ultralight
20190512X35801,GAA19CA258,5,11,2019,2238,Dexter,MI,422537N,0083520W,-1,SERS,2,172
20190512X91624,GAA19CA293,5,6,2019,1140,Canandaigua,NY,425436N,0771948W,-1,NONE,1,PA 20
20190512X91827,GAA19CA280,5,9,2019,1700,Charlotte,NC,351247N,0080405W,-1,NONE,2,PA28
20190512X92801,GAA19CA264,5,11,2019,1400,Mount Holly,NJ,395631N,0745055W,FEW,NONE,2,695
20190513X03825,CEN19FA165,5,13,2019,49,Frankfort,MI,443722N,0861950W,SCAT,FATL,2,V35
20190513X13607,GAA19CA259,5,13,2019,1400,Crossett,AR,331042N,0915249W,CLER,NONE,1,182
20190513X45808,GAA19CA260,5,12,2019,2230,Northway,AK,625740N,1415541W,FEW,NONE,2,A185
20190513X55350,GAA19CA261,5,13,2019,1800,Belgrade,MT,045472N,0111939W,CLER,NONE,2,SM
20190513X63920,GAA19CA262,5,11,2019,1955,Grand Junction,CO,385752N,1083910W,-1,NONE,1,CARBON CUB EX
20190514X00507,GAA19CA263,5,12,2019,2300,Soldotna,AK,603129N,1505947W,FEW,NONE,1,108
20190514X70427,CEN19MA141,5,13,2019,2021,Ketchikan,AK,552532N,1313018W,CLER,FATL,16,DHC-2
20190514X92407,WPR19LA144,5,13,2019,1626,Gila Bend,AZ,325736N,1124012W,CLER,MINR,1,PA28R
20190515X14224,WPR19LA157,5,14,2019,1519,Jerome,ID,424331N,1142650W,FEW,MINR,1,F4U-7
20190515X30948,CEN19LA142,5,16,2019,15,Centralia,IL,383054N,0089528W,SCAT,MINR,2,PA44
20190515X51758,ERA19LA171,5,15,2019,1826,New York,NY,404516N,0074025W,SCAT,NONE,1,206
20190515X74858,WPR19FA145,5,15,2019,1851,Pleasant Grove,CA,038537N,1212526W,SCAT,FATL,2,G164
20190515X82057,GAA19CA266,5,14,2019,2348,Latrobe,PA,401623N,0792437W,CLER,NONE,1,SUBSONEX
20190516X00135,GAA19CA267,5,15,2019,1800,Manvel,TX,292845N,0951936W,CLER,MINR,1,172
20190516X24126,WPR19FA146,5,15,2019,2039,Santa Ynez,CA,344128N,1195712W,SCAT,FATL,1,A1
20190516X24200,GAA19CA268,4,19,2019,1826,Saipan,-1,001575N,1454327E,FEW,NONE,4,PA32
20190516X61832,GAA19CA269,5,14,2019,2119,Tomball,TX,030342N,0953310W,FEW,NONE,1,172
20190516X85858,GAA19CA282,4,28,2019,-1,Edwards Air Force Base,CA,345429N,0117538W,-1,-1,-1,172
20190517X00154,CEN19FA143,5,15,2019,1848,Loveland,CO,402753N,0010558W,CLER,FATL,1,60
20190517X23729,WPR19FA148,5,17,2019,1634,Alpine,UT,040309N,1114438W,-1,FATL,2,R44
20190517X91436,GAA19CA270,5,15,2019,1900,Lane City,TX,291058N,0955938W,CLER,NONE,1,G164
20190518X50852,CEN19FA144,5,18,2019,1645,Chillicothe,OH,039173N,0825228W,SCAT,FATL,1,RV6
20190519X85324,WPR19FA150,5,19,2019,2108,Melba,ID,432523N,1164245W,UNK,FATL,1,35
20190519X90420,ERA19LA177,5,16,2019,1935,Savannah,TN,003594N,0881244W,CLER,NONE,2,CH750
20190520X14645,ANC19FA019,5,20,2019,2356,Metlakatla,AK,055754N,1313414W,CLER,FATL,2,DHC 2
20190520X43445,CEN19LA146,5,15,2019,2333,Morrilton,AR,003566N,0924555W,CLER,NONE,6,S76
20190520X82011,GAA19CA271,5,17,2019,1830,Stuttgart,AR,343551N,0913430W,-1,NONE,1,S 2R
20190520X83913,ERA19LA173,5,15,2019,2000,Hampton,GA,332329N,0841932W,CLER,NONE,1,269B
20190521X01250,CEN19LA147,5,17,2019,1915,Yankeetown,FL,029028N,0825042W,SCAT,MINR,1,P210
20190521X02331,WPR19FA152,5,21,2019,2100,Whittier,AK,605438N,1474615W,CLER,FATL,3,A185
20190521X90550,CEN19LA169,5,14,2019,2210,Las Animas,CO,003857N,0103123W,CLER,SERS,1,162
20190521X95005,GAA19CA272,5,16,2019,2130,Maitland,FL,283748N,0812322W,FEW,NONE,1,PA28
20190522X24455,WPR19LA153,5,22,2019,1515,Socorro,NM,034113N,0106547W,CLER,NONE,1,195
20190522X55002,CEN19FA148,5,22,2019,1645,Greenfield,IN,039515N,0085531W,SCAT,FATL,2,S550
20190522X55614,GAA19CA277,5,21,2019,1530,Pearsall,TX,285044N,0985241W,-1,SERS,1,G164
20190523X34552,GAA19CA276,5,22,2019,2100,Louisa,VA,038036N,0077582W,CLER,NONE,2,J3C
20190523X52004,GAA19CA278,5,23,2019,1725,Pittsfield,IL,039396N,0904836W,CLER,MINR,1,206
20190523X52847,CEN19LA149,5,22,2019,10,Raymond,MS,032713N,0901846W,CLER,NONE,1,CHALLENGER
20190523X64224,GAA19CA296,5,19,2019,1515,Orangeburg,SC,033376N,0804138W,SCAT,NONE,4,182
20190524X10703,CEN19LA150,5,23,2019,2210,McKinney,TX,331216N,0964448W,CLER,SERS,3,PA28
20190524X14613,ERA19LA180,5,24,2019,2155,Atlantic Ocean,AO,037383N,0725139W,SCAT,FATL,1,560
20190524X15229,GAA19CA279,5,23,2019,1910,St. Louis,IL,383413N,0090918W,FEW,NONE,2,CABRI
20190524X20012,ERA19TA192,5,23,2019,1810,Stafford,VA,382353N,0772720W,CLER,NONE,1,172
20190524X92848,WPR19FA154,5,24,2019,1716,Grover,UT,381028N,1111455W,CLER,FATL,2,SR22
20190525X02531,ERA19FA179,5,25,2019,1323,St. Simons Island,GA,311357N,0812117W,CLER,FATL,1,TR182
20190525X64158,GAA19CA287,5,25,2019,1400,East Haddam,CT,412647N,0722727W,CLER,NONE,2,KP5
20190525X64427,GAA19CA337,5,25,2019,1900,Fort Drum,FL,273231N,0804959W,CLER,NONE,2,RV10
20190526X53932,GAA19CA285,5,25,2019,1700,Cody,WY,443113N,0109126W,FEW,NONE,2,PA18
20190527X21346,WPR19LA155,5,26,2019,2130,Garberville,CA,040518N,1234827W,CLER,SERS,1,150
20190527X21715,ERA19TA182,5,27,2019,1400,Concord,GA,033240N,0842556W,CLER,NONE,1,7AC
20190527X71334,CEN19LA157,5,27,2019,1910,Palm City,FL,027948N,0080179W,SCAT,MINR,2,PA18
20190527X74425,GAA19CA358,5,27,2019,1900,Bowie,MD,385630N,0764621W,SCAT,NONE,1,35
20190528X32306,DCA19CA151,5,25,2019,2115,Waycross,GA,305639N,0821148W,FEW,SERS,128,737-8H4
20190528X43232,GAA19CA283,5,24,2019,1330,Grangeville,ID,455516N,0116134W,CLER,NONE,1,S2R
20190528X53638,CEN19LA156,5,25,2019,1930,Oakes,ND,046549N,0975510W,CLER,NONE,1,S 2R
20190528X61745,CEN19FA155,5,28,2019,1050,Mertzon,TX,311535N,1004912W,-1,FATL,1,R172
20190528X71458,CEN19LA153,5,25,2019,1835,Fredericksburg,TX,301655N,0985128W,-1,MINR,2,8KCAB
20190528X74208,GAA19CA288,5,26,2019,1835,Carbondale,IL,374641N,0089157W,FEW,NONE,2,8
20190528X74808,CEN19LA152,5,26,2019,2200,Poplar Grove,IL,422034N,0885348W,SCAT,MINR,1,KR2
20190528X81010,GAA19CA286,5,26,2019,100,Takotna,AK,006307N,0156222W,-1,NONE,1,180
20190528X83837,GAA19CA284,5,24,2019,2045,Riverside,CA,033577N,1172642W,SCAT,NONE,1,269C
20190529X03317,ERA19FA181,5,28,2019,355,Auburn Township,OH,412231N,0811135W,SCAT,FATL,1,PA28R
20190529X10733,GAA19CA294,5,28,2019,1800,Hilton Head,SC,321328N,0804151W,FEW,NONE,2,A36
20190529X23833,GAA19CA289,5,27,2019,2230,Fisher,AR,353013N,0091024W,-1,NONE,1,AT802
20190529X35604,WPR19LA168,5,29,2019,10,Brewster,WA,048859N,1194915W,CLER,MINR,2,UH19
20190529X41550,ERA19FA183,5,29,2019,1445,Green Cove Springs,FL,295728N,0814338W,CLER,FATL,2,VANS RV 4
20190529X45037,GAA19CA292,5,18,2019,1430,Bradford,PA,414811N,0783824W,-1,NONE,2,B75N1
20190529X50112,ERA19FA184,5,29,2019,1515,Cape May,NJ,385532N,0745635W,CLER,FATL,1,M20J
20190530X22914,GAA19CA295,5,30,2019,245,Salida,CO,383148N,0010640W,-1,NONE,1,ALPHA TRAINER
20190530X31020,CEN19LA158,5,29,2019,1345,Fredericksburg,TX,301615N,0985213W,CLER,MINR,1,B75N1
20190530X80613,CEN19LA159,5,30,2019,1600,Cleburne,TX,322325N,0097261W,CLER,NONE,1,LC41
20190531X12449,GAA19CA299,5,31,2019,1932,San Antonio,TX,294438N,0982711W,CLER,MINR,1,SR20
20190531X35155,DCA19CA153,5,28,2019,1800,Fort Lauderdale,FL,026522N,0080858W,-1,-1,-1,A320
20190531X70328,GAA19CA297,5,31,2019,45,Waverly,MN,004500N,0009400W,-1,NONE,2,2S SPORT
20190531X80738,GAA19CA298,5,31,2019,1530,Sparta,IL,038856N,0894155W,CLER,NONE,1,PA18
20190602X02109,GAA19CA307,6,1,2019,1415,Junction City,KS,039236N,0965036W,CLER,NONE,1,SUN DEVIL
20190602X43130,GAA19CA300,6,1,2019,2330,Rose Hill,KS,373346N,0097351W,CLER,MINR,1,RV6
20190602X44013,GAA19CA301,6,1,2019,2245,Heber,UT,402855N,1112541W,-1,NONE,1,8
20190602X52102,GAA19CA302,6,2,2019,1530,Gunnison,CO,383245N,1065531W,CLER,NONE,1,CCX-2000
20190602X60904,GAA19CA303,5,31,2019,2330,Rockford,OH,403651N,0008400W,CLER,MINR,1,AT502
20190602X84440,GAA19CA304,6,2,2019,115,Flippin,AR,361727N,0923525W,FEW,NONE,2,PA32R
20190603X34423,GAA19CA305,5,31,2019,300,Fairbanks,AK,642136N,1472136W,-1,NONE,2,M4
20190603X40512,ANC19FA021,5,30,2019,2316,Wasilla,AK,613433N,1493154W,FEW,FATL,1,Giles G-202
20190603X43739,GAA19CA306,6,2,2019,1400,Denver,CO,393412N,1045058W,FEW,NONE,2,SR22
20190603X50934,GAA19CA309,6,2,2019,1850,Sedona,AZ,345055N,1114718W,SCAT,MINR,1,BC12
20190603X53701,GAA19CA311,6,3,2019,1350,Culpeper,VA,383132N,0775135W,CLER,NONE,1,172
20190604X42440,ERA19TA185,6,4,2019,1300,Robertsdale,AL,303236N,0873353W,CLER,MINR,2,182
20190604X64242,GAA19CA312,5,23,2019,2335,Nogalas,AZ,031254N,1105052W,CLER,NONE,2,172
20190604X85654,GAA19CA313,6,4,2019,2200,Renton,WA,472935N,1221257W,CLER,NONE,2,150
20190604X91518,DCA19LA154,6,4,2019,1119,Manassas,VA,384319N,0077314W,CLER,-1,-1,PAV
20190604X92721,CEN19FA160,6,3,2019,50,Cass,AR,354219N,0934742W,FEW,FATL,4,R44
20190604X93251,GAA19CA310,5,18,2019,1115,Atlanta,GA,332128N,0843421W,CLER,NONE,1,PA23
20190605X01617,WPR19FA159,6,5,2019,243,Summerville,OR,452927N,0118032W,CLER,FATL,1,TITAN II
20190605X04640,ERA19LA186,6,4,2019,2100,Danbury,CT,413554N,0724521W,CLER,MINR,1,SILENT 2
20190605X14700,GAA19CA314,6,5,2019,1335,Sedona,AZ,344926N,1115427W,CLER,SERS,18,A-275
20190605X40319,GAA19CA317,6,5,2019,1620,Paducah,TX,034116N,1001939W,-1,NONE,1,PA 11
20190606X04852,GAA19CA318,5,31,2019,2300,Youngstown,OH,405736N,0804048W,CLER,NONE,3,55
20190606X15852,ERA19TA195,6,6,2019,1502,Westminster,MD,393630N,0077028W,SCAT,NONE,1,PA28
20190606X60552,GAA19CA316,6,5,2019,2220,Dillingham,AK,059223N,1582727W,CLER,NONE,1,170
20190606X64851,GAA19CA319,6,6,2019,1655,Weiner,AR,353525N,0905449W,SCAT,NONE,1,PA24
20190606X71852,ERA19LA187,6,6,2019,2002,Frederick,MD,392518N,0772220W,SCAT,MINR,2,AVID MAGNUM
20190607X05851,GAA19CA331,6,7,2019,2330,Lee's Summit,MO,385733N,0942219W,CLER,MINR,1,150
20190607X12807,WPR19LA160,6,7,2019,230,Davis City,CA,383131N,1214214W,CLER,NONE,2,150
20190607X32426,GAA19CA350,6,7,2019,1430,Nowdoinham,ME,444140N,0692256W,CLER,NONE,2,PA28
20190607X62156,ERA19FA188,6,7,2019,1731,Castalia,NC,036814N,0775945W,SCAT,FATL,4,PA46
20190607X71851,GAA19CA328,6,7,2019,1340,Monument,KS,039616N,0101026W,CLER,MINR,1,AT502
20190607X80852,GAA19CA329,6,7,2019,30,Lafayette,IN,402444N,0865613W,CLER,NONE,2,415
20190607X82851,GAA19CA330,6,7,2019,1945,Terre Haute,IN,392645N,0087192W,CLER,NONE,2,DA20
20190608X05856,ERA19FA189,6,8,2019,1314,Southold,NY,405915N,0723448W,CLER,FATL,2,A36
20190608X53318,WPR19FA161,6,8,2019,1638,Hemet,CA,033442N,0011712W,CLER,FATL,1,AIRCAM
20190608X54011,GAA19CA320,6,7,2019,1930,Ashland,ME,463940N,0682322W,-1,NONE,1,A185
20190608X54342,GAA19CA326,6,8,2019,1651,ORLANDO,FL,281737N,0812624W,CLER,NONE,3,172
20190608X62310,GAA19CA321,6,8,2019,1840,Moses Lake,WA,047823N,1192021W,FEW,MINR,3,180
20190608X74456,WPR19TA162,6,8,2019,2100,Medford,OR,042216N,1225138W,SCAT,MINR,2,35
20190609X65608,GAA19CA322,6,9,2019,1910,Trenton,NJ,401623N,0744829W,CLER,NONE,1,SR22
20190609X71109,GAA19CA324,6,9,2019,1915,South Lake Tahoe,CA,385338N,1195943W,-1,NONE,1,MURPHY
20190609X71538,GAA19CA323,6,9,2019,1700,Yellow Pine,ID,455922N,1145029W,-1,NONE,1,172
20190609X94419,GAA19CA325,6,9,2019,2100,Pingree,ID,004372N,1123628W,FEW,NONE,2,A1
20190610X02852,GAA19CA332,6,8,2019,2125,Rose Hill,KS,373359N,0971028W,CLER,MINR,2,35
20190610X10403,WPR19FA163,6,10,2019,32,Antioch,CA,038239N,1215020W,CLER,FATL,1,PA28
20190610X11943,GAA19CA327,6,8,2019,0,Gulkana,AK,062918N,1452716W,CLER,NONE,1,185
20190610X45525,CEN19FA161,6,10,2019,1520,Butler,MO,038211N,0942025W,CLER,FATL,1,425
20190610X53445,ERA19FA191,6,10,2019,1740,New York,NY,404542N,0735855W,-1,FATL,1,A109
20190610X74804,WPR19LA165,5,15,2019,220,Medford,OR,423220N,1225414W,CLER,MINR,2,T210
20190610X91011,CEN19LA162,6,8,2019,1759,Last Chance,CO,394715N,1034614W,CLER,MINR,1,R44
20190611X24654,GAA19CA370,6,20,2019,200,Friday Creek,AK,612029N,1482121W,-1,NONE,1,PTUNDRADACTYL
20190611X32551,WPR19LA166,6,10,2019,1945,Romona,CA,033148N,1165436W,CLER,NONE,2,210
20190611X42301,GAA19CA344,6,6,2019,2200,Bethel,AK,604732N,1614553W,-1,NONE,2,UH 1H
20190611X50158,GAA19CA336,6,10,2019,1957,Ontario,OR,044110N,0117047W,CLER,MINR,1,180
20190611X81231,CEN19LA168,6,10,2019,2246,Jacksonville,FL,030138N,0815238W,-1,NONE,3,690
20190611X81952,GAA19CA343,6,11,2019,1830,Soldatna,AK,601913N,1503550W,CLER,NONE,1,MX7
20190611X90234,WPR19LA167,6,11,2019,2151,Phoenix,AZ,033411N,0112737W,SCAT,SERS,1,M20V
20190612X03140,WPR19LA169,6,12,2019,2115,Independence,OR,044522N,1231154W,CLER,NONE,2,140
20190612X10542,GAA19CA335,6,9,2019,1810,Moriarty,NM,345856N,0106048W,CLER,NONE,2,421
20190612X11148,CEN19LA163,6,11,2019,100,Switz City,IN,039353N,0087312W,-1,SERS,1,Challenger
20190612X11535,GAA19CA338,6,10,2019,1949,Independence,WI,442144N,0912329W,SCAT,NONE,1,PW-5
20190612X22423,CEN19LA166,6,12,2019,2225,Greenville,TX,033412N,0096355W,SCAT,NONE,3,E90
20190612X22520,GAA19CA333,6,9,2019,1815,Riverside,CA,335920N,1172436W,CLER,NONE,2,PA22
20190612X30908,GAA19CA353,5,31,2019,0,Festus,MO,381135N,0090239W,FEW,NONE,3,177
20190612X42055,CEN19FA164,6,12,2019,1550,Henderson,LA,030247N,0914834W,CLER,FATL,2,Sport 2S
20190612X55836,ERA19FA193,6,12,2019,1502,Maitland,FL,283713N,0812057W,FEW,FATL,2,182
20190613X23048,CEN19LA167,6,13,2019,1356,Hawkins,TX,324152N,0951249W,CLER,SERS,2,415
20190613X23420,GAA19CA340,6,13,2019,210,Cambridge,OH,395830N,0813439W,SCAT,MINR,1,PA24
20190613X53931,GAA19CA346,6,11,2019,2030,Greenville,TX,003344N,0096355W,SCAT,NONE,2,152
20190613X54623,CEN19LA176,6,13,2019,1450,Hector,MN,444353N,0944245W,CLER,NONE,1,KOLB TWINSTAR TSP 1
20190614X13326,GAA19CA339,6,13,2019,2130,San Benito,TX,026853N,0973524W,SCAT,NONE,1,AT502
20190614X14254,WPR19LA170,6,13,2019,1920,Stanley,ID,441042N,1145330W,CLER,SERS,2,Experimental Cub
20190614X23348,WPR19LA171,5,3,2019,1830,Deer Park,WA,475829N,1172550W,-1,NONE,1,35
20190615X10703,CEN19FA170,6,14,2019,2328,Huntsville,TX,304657N,0952915W,CLER,FATL,2,PA28
20190616X20915,WPR19FA172,6,15,2019,1610,Porter Ranch,CA,341858N,1183424W,CLER,FATL,1,CJ6
20190616X30658,GAA19CA347,6,15,2019,1820,San Antonio,TX,294421N,0098275W,-1,MINR,2,R22
20190616X33046,CEN19LA173,6,13,2019,35,Quinlan,TX,032579N,0096545W,CLER,MINR,2,HIGHLANDER
20190616X63453,WPR19LA174,6,15,2019,1643,Upland,CA,034648N,1174050W,-1,SERS,3,182M
20190616X81748,WPR19FA173,6,16,2019,1845,Copperopolis,CA,375358N,1203511W,CLER,FATL,1,PA-11
20190617X11841,DCA19CA168,6,17,2019,1420,Pittsburgh,PA,402929N,0801358W,-1,NONE,180,737-8H4
20190617X21338,GAA19CA348,6,16,2019,2330,Fairbanks,AK,645548N,1485024W,CLER,NONE,2,PA18
20190617X23432,ERA19FA196,6,17,2019,1525,Endicott,NY,004254N,0076540W,CLER,FATL,1,T-21
20190617X24519,GAA19CA349,6,16,2019,200,Beluga,AK,555513N,1592921W,FEW,NONE,1,PA18
20190617X25249,GAA19CA345,6,10,2019,1946,Northway,AK,063433N,0141220W,CLER,SERS,2,UH
20190617X50831,GAA19CA352,6,17,2019,1641,Liberal,KS,037235N,1005516W,CLER,NONE,1,AT402
20190617X62104,GAA19CA351,6,14,2019,1700,Culpepper,VA,383132N,0775135W,CLER,NONE,1,VANS ACFT RV 6
20190617X63635,GAA19CA362,6,14,2019,1930,Tampa,FL,281317N,0822228W,-1,NONE,1,172
20190617X64617,CEN19LA172,6,14,2019,2255,Hedgesville,WV,393429N,0775817W,CLER,MINR,2,SKY RANGER
20190617X65624,ERA19LA197,6,15,2019,815,Crisfield,MD,038048N,0075497W,CLER,MINR,1,PA32
20190617X70049,GAA19CA354,6,9,2019,1600,La Ward,TX,284350N,0962713W,-1,NONE,1,AT 602
20190617X80121,GAA19CA367,6,15,2019,1400,Lebanon,KY,037381N,0851431W,CLER,MINR,2,172
20190617X92437,DCA19CA167,6,15,2019,1655,Newark,NJ,404133N,0074107W,-1,NONE,272,757
20190618X53759,GAA19CA355,6,7,2019,1455,Santa Fe,NM,035372N,0106522W,FEW,NONE,1,180
20190618X62612,WPR19FA175,6,18,2019,30,Two Harbors,CA,332746N,1183429W,SCAT,FATL,1,R44
20190618X71914,ANC19LA024,6,12,2019,330,Nome Creek,AK,652014N,1464334W,FEW,NONE,1,7DC
20190619X22528,GAA19CA359,6,19,2019,220,Nephi,UT,394451N,1115217W,FEW,MINR,1,Cavalon
20190619X25315,DCA19CA169,6,9,2019,2155,Denver,CO,395122N,1044025W,FEW,NONE,184,737
20190619X90655,CEN19LA175,6,18,2019,1247,Knoxville,TN,355750N,0835225W,SCAT,MINR,1,FC-II
20190619X91904,CEN19LA174,6,17,2019,2350,Key West,FL,024336N,0814552W,-1,NONE,3,R44
20190619X93150,GAA19CA361,6,17,2019,1545,Ledgedale,PA,412328N,0751954W,SCAT,MINR,2,Sport
20190620X11211,WPR19LA176,6,21,2019,16,Fullerton,CA,335212N,1175927W,CLER,NONE,2,172
20190620X40504,ERA19LA199,6,17,2019,2030,Readington,NJ,403458N,0744412W,SCAT,NONE,1,BC12
20190620X44854,GAA19CA363,6,20,2019,1530,Elkader,IA,425050N,0912256W,SCAT,NONE,1,150
